Region Code,Country Code,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
EU,CHE,1989,Male,Age80_84,[80-84],5209,100,,10587.39837
EU,CHE,1989,Male,Age85_over,[85+],5426,100,,20096.2963
EU,CHE,1989,Female,Age_all,[All],29533,100,396.7670744,867.6734142
EU,CHE,1989,Female,Age00,[0],262,100,,670.0767263
EU,CHE,1989,Female,Age01_04,[1-4],41,100,,27.74018945
EU,CHE,1989,Female,Age05_09,[5-9],26,100,,14.10743353
EU,CHE,1989,Female,Age10_14,[10-14],19,100,,10.42810099
EU,CHE,1989,Female,Age15_19,[15-19],89,100,,41.56936011
EU,CHE,1989,Female,Age20_24,[20-24],139,100,,54.19103314
EU,CHE,1989,Female,Age25_29,[25-29],144,100,,53.85190726
EU,CHE,1989,Female,Age30_34,[30-34],151,100,,59.47223316
EU,CHE,1989,Female,Age35_39,[35-39],208,100,,84.58723058
EU,CHE,1989,Female,Age40_44,[40-44],283,100,,112.6592357
EU,CHE,1989,Female,Age45_49,[45-49],430,100,,191.9642857
EU,CHE,1989,Female,Age50_54,[50-54],521,100,,265.8163265
EU,CHE,1989,Female,Age55_59,[55-59],829,100,,446.1786868
EU,CHE,1989,Female,Age60_64,[60-64],1113,100,,637.092158
EU,CHE,1989,Female,Age65_69,[65-69],1760,100,,1086.419753
EU,CHE,1989,Female,Age70_74,[70-74],2349,100,,1826.59409
EU,CHE,1989,Female,Age75_79,[75-79],4208,100,,3321.231255
EU,CHE,1989,Female,Age80_84,[80-84],6270,100,,6670.212766
EU,CHE,1989,Female,Age85_over,[85+],10691,100,,15382.73381
EU,CHE,1990,All,Age_all,[All],63739,100,544.9167148,949.5992372
EU,CHE,1990,All,Age00,[0],574,100,,700.8547009
EU,CHE,1990,All,Age01_04,[1-4],123,100,,39.84450923
EU,CHE,1990,All,Age05_09,[5-9],68,100,,17.81503799
EU,CHE,1990,All,Age10_14,[10-14],68,100,,18.12849907
EU,CHE,1990,All,Age15_19,[15-19],294,100,,68.78802059
EU,CHE,1990,All,Age20_24,[20-24],508,100,,99.64692036
EU,CHE,1990,All,Age25_29,[25-29],608,100,,109.7472924
EU,CHE,1990,All,Age30_34,[30-34],594,100,,112.4361158
EU,CHE,1990,All,Age35_39,[35-39],621,100,,124.0263631
EU,CHE,1990,All,Age40_44,[40-44],873,100,,170.4745167
EU,CHE,1990,All,Age45_49,[45-49],1224,100,,261.0364683
EU,CHE,1990,All,Age50_54,[50-54],1596,100,,405.1789794
EU,CHE,1990,All,Age55_59,[55-59],2334,100,,640.8566722
EU,CHE,1990,All,Age60_64,[60-64],3515,100,,1072.627403
EU,CHE,1990,All,Age65_69,[65-69],5078,100,,1707.464694
EU,CHE,1990,All,Age70_74,[70-74],6341,100,,2788.478452
EU,CHE,1990,All,Age75_79,[75-79],9708,100,,4710.334789
EU,CHE,1990,All,Age80_84,[80-84],11842,100,,8099.863201
EU,CHE,1990,All,Age85_over,[85+],17770,100,,17646.47468
EU,CHE,1990,Male,Age_all,[All],32492,100,730.1783133,991.2443943
EU,CHE,1990,Male,Age00,[0],316,100,,754.176611
EU,CHE,1990,Male,Age01_04,[1-4],77,100,,48.82688649
EU,CHE,1990,Male,Age05_09,[5-9],38,100,,19.45724526
EU,CHE,1990,Male,Age10_14,[10-14],39,100,,20.32308494
EU,CHE,1990,Male,Age15_19,[15-19],222,100,,101.1850501
EU,CHE,1990,Male,Age20_24,[20-24],398,100,,154.8638132
EU,CHE,1990,Male,Age25_29,[25-29],462,100,,165.2360515
EU,CHE,1990,Male,Age30_34,[30-34],435,100,,161.9508563
EU,CHE,1990,Male,Age35_39,[35-39],421,100,,166.1404893
EU,CHE,1990,Male,Age40_44,[40-44],574,100,,221.0242588
EU,CHE,1990,Male,Age45_49,[45-49],758,100,,319.5615514
EU,CHE,1990,Male,Age50_54,[50-54],1029,100,,524.4648318
EU,CHE,1990,Male,Age55_59,[55-59],1579,100,,887.5772906
EU,CHE,1990,Male,Age60_64,[60-64],2323,100,,1522.280472
EU,CHE,1990,Male,Age65_69,[65-69],3325,100,,2507.541478
EU,CHE,1990,Male,Age70_74,[70-74],3848,100,,3930.541369
EU,CHE,1990,Male,Age75_79,[75-79],5282,100,,6545.229244
EU,CHE,1990,Male,Age80_84,[80-84],5407,100,,10749.50298
EU,CHE,1990,Male,Age85_over,[85+],5959,100,,21282.14286
EU,CHE,1990,Female,Age_all,[All],31247,100,407.795148,909.8506246
EU,CHE,1990,Female,Age00,[0],258,100,,645
EU,CHE,1990,Female,Age01_04,[1-4],46,100,,30.46357616
EU,CHE,1990,Female,Age05_09,[5-9],30,100,,16.0944206
EU,CHE,1990,Female,Age10_14,[10-14],29,100,,15.82969432
EU,CHE,1990,Female,Age15_19,[15-19],72,100,,34.61538462
EU,CHE,1990,Female,Age20_24,[20-24],110,100,,43.51265823
EU,CHE,1990,Female,Age25_29,[25-29],146,100,,53.20699709
EU,CHE,1990,Female,Age30_34,[30-34],159,100,,61.2244898
EU,CHE,1990,Female,Age35_39,[35-39],200,100,,80.87343308
EU,CHE,1990,Female,Age40_44,[40-44],299,100,,118.4627575
EU,CHE,1990,Female,Age45_49,[45-49],466,100,,201.1221407
EU,CHE,1990,Female,Age50_54,[50-54],567,100,,286.7981791
EU,CHE,1990,Female,Age55_59,[55-59],755,100,,405.2603328
EU,CHE,1990,Female,Age60_64,[60-64],1192,100,,680.7538549
EU,CHE,1990,Female,Age65_69,[65-69],1753,100,,1063.713592
EU,CHE,1990,Female,Age70_74,[70-74],2493,100,,1925.096525
EU,CHE,1990,Female,Age75_79,[75-79],4426,100,,3529.505582
EU,CHE,1990,Female,Age80_84,[80-84],6435,100,,6710.114703
EU,CHE,1990,Female,Age85_over,[85+],11811,100,,16246.21733
EU,CHE,1991,All,Age_all,[All],62634,100,528.9264175,922.1324147
EU,CHE,1991,All,Age00,[0],537,100,,631.7647059
EU,CHE,1991,All,Age01_04,[1-4],125,100,,39.37007874
EU,CHE,1991,All,Age05_09,[5-9],86,100,,22.2107438
EU,CHE,1991,All,Age10_14,[10-14],77,100,,20.18348624
EU,CHE,1991,All,Age15_19,[15-19],262,100,,62.87497
EU,CHE,1991,All,Age20_24,[20-24],563,100,,112.1737398
EU,CHE,1991,All,Age25_29,[25-29],631,100,,111.0524463
EU,CHE,1991,All,Age30_34,[30-34],681,100,,125.4605748
EU,CHE,1991,All,Age35_39,[35-39],581,100,,114.1005499
EU,CHE,1991,All,Age40_44,[40-44],979,100,,191.4352757
EU,CHE,1991,All,Age45_49,[45-49],1277,100,,263.5706914
EU,CHE,1991,All,Age50_54,[50-54],1605,100,,401.25
EU,CHE,1991,All,Age55_59,[55-59],2382,100,,649.0463215
EU,CHE,1991,All,Age60_64,[60-64],3330,100,,1009.396787
EU,CHE,1991,All,Age65_69,[65-69],4966,100,,1669.804977
EU,CHE,1991,All,Age70_74,[70-74],6345,100,,2684.010152
EU,CHE,1991,All,Age75_79,[75-79],9021,100,,4468.053492
EU,CHE,1991,All,Age80_84,[80-84],11722,100,,7877.688172
EU,CHE,1991,All,Age85_over,[85+],17464,100,,16632.38095
EU,CHE,1991,Male,Age_all,[All],32076,100,710.9941636,966.0863803
EU,CHE,1991,Male,Age00,[0],315,100,,724.137931
EU,CHE,1991,Male,Age01_04,[1-4],60,100,,36.900369
EU,CHE,1991,Male,Age05_09,[5-9],55,100,,27.77777778
EU,CHE,1991,Male,Age10_14,[10-14],53,100,,27.12384852
EU,CHE,1991,Male,Age15_19,[15-19],187,100,,87.50584932
EU,CHE,1991,Male,Age20_24,[20-24],438,100,,173.4653465
EU,CHE,1991,Male,Age25_29,[25-29],482,100,,167.8272981
EU,CHE,1991,Male,Age30_34,[30-34],491,100,,177.6410999
EU,CHE,1991,Male,Age35_39,[35-39],400,100,,154.6192501
EU,CHE,1991,Male,Age40_44,[40-44],661,100,,255.2123552
EU,CHE,1991,Male,Age45_49,[45-49],864,100,,351.6483517
EU,CHE,1991,Male,Age50_54,[50-54],1032,100,,517.552658
EU,CHE,1991,Male,Age55_59,[55-59],1598,100,,888.7652948
EU,CHE,1991,Male,Age60_64,[60-64],2217,100,,1434.951456
EU,CHE,1991,Male,Age65_69,[65-69],3195,100,,2414.965986
EU,CHE,1991,Male,Age70_74,[70-74],3917,100,,3847.740668
EU,CHE,1991,Male,Age75_79,[75-79],4922,100,,6191.194969
EU,CHE,1991,Male,Age80_84,[80-84],5480,100,,10724.07045
EU,CHE,1991,Male,Age85_over,[85+],5709,100,,19618.5567
EU,CHE,1991,Female,Age_all,[All],30558,100,392.0257385,880.1013796
EU,CHE,1991,Female,Age00,[0],222,100,,534.939759
EU,CHE,1991,Female,Age01_04,[1-4],65,100,,41.96255649
EU,CHE,1991,Female,Age05_09,[5-9],31,100,,16.38477801
EU,CHE,1991,Female,Age10_14,[10-14],24,100,,12.89629232
EU,CHE,1991,Female,Age15_19,[15-19],75,100,,36.94581281
EU,CHE,1991,Female,Age20_24,[20-24],125,100,,50.12028869
EU,CHE,1991,Female,Age25_29,[25-29],149,100,,53.02491103
EU,CHE,1991,Female,Age30_34,[30-34],190,100,,71.32132132
EU,CHE,1991,Female,Age35_39,[35-39],181,100,,72.25548902
EU,CHE,1991,Female,Age40_44,[40-44],318,100,,125.9904913
EU,CHE,1991,Female,Age45_49,[45-49],413,100,,172.9480737
EU,CHE,1991,Female,Age50_54,[50-54],573,100,,285.6430708
EU,CHE,1991,Female,Age55_59,[55-59],784,100,,418.8034188
EU,CHE,1991,Female,Age60_64,[60-64],1113,100,,634.5496009
EU,CHE,1991,Female,Age65_69,[65-69],1771,100,,1072.683222
EU,CHE,1991,Female,Age70_74,[70-74],2428,100,,1803.863299
EU,CHE,1991,Female,Age75_79,[75-79],4099,100,,3348.856209
EU,CHE,1991,Female,Age80_84,[80-84],6242,100,,6388.945752
EU,CHE,1991,Female,Age85_over,[85+],11755,100,,15487.48353
EU,CHE,1992,All,Age_all,[All],62302,100,515.6770601,906.1581872
EU,CHE,1992,All,Age00,[0],557,100,,651.4619883
EU,CHE,1992,All,Age01_04,[1-4],106,100,,32.22864092
EU,CHE,1992,All,Age05_09,[5-9],67,100,,17.08312086
EU,CHE,1992,All,Age10_14,[10-14],76,100,,19.7248897
EU,CHE,1992,All,Age15_19,[15-19],222,100,,54.84189723
EU,CHE,1992,All,Age20_24,[20-24],521,100,,105.808286
EU,CHE,1992,All,Age25_29,[25-29],615,100,,105.3262545
EU,CHE,1992,All,Age30_34,[30-34],672,100,,118.4140969
EU,CHE,1992,All,Age35_39,[35-39],679,100,,130.0268097
EU,CHE,1992,All,Age40_44,[40-44],873,100,,171.7827627
EU,CHE,1992,All,Age45_49,[45-49],1269,100,,256.2083586
EU,CHE,1992,All,Age50_54,[50-54],1627,100,,397.7022733
EU,CHE,1992,All,Age55_59,[55-59],2327,100,,633.3696244
EU,CHE,1992,All,Age60_64,[60-64],3308,100,,999.3957704
EU,CHE,1992,All,Age65_69,[65-69],4828,100,,1626.684636
EU,CHE,1992,All,Age70_74,[70-74],6493,100,,2641.578519
EU,CHE,1992,All,Age75_79,[75-79],8556,100,,4340.943683
EU,CHE,1992,All,Age80_84,[80-84],11657,100,,7714.758438
EU,CHE,1992,All,Age85_over,[85+],17849,100,,16167.57246
EU,CHE,1992,Male,Age_all,[All],31670,100,690.5692375,943.1770802
EU,CHE,1992,Male,Age00,[0],331,100,,755.7077626
EU,CHE,1992,Male,Age01_04,[1-4],60,100,,35.58718861
EU,CHE,1992,Male,Age05_09,[5-9],39,100,,19.42231076
EU,CHE,1992,Male,Age10_14,[10-14],45,100,,22.73875695
EU,CHE,1992,Male,Age15_19,[15-19],155,100,,74.6628131
EU,CHE,1992,Male,Age20_24,[20-24],407,100,,165.0446067
EU,CHE,1992,Male,Age25_29,[25-29],461,100,,157.337884
EU,CHE,1992,Male,Age30_34,[30-34],497,100,,172.7493917
EU,CHE,1992,Male,Age35_39,[35-39],476,100,,179.2168675
EU,CHE,1992,Male,Age40_44,[40-44],600,100,,233.463035
EU,CHE,1992,Male,Age45_49,[45-49],807,100,,321.2579618
EU,CHE,1992,Male,Age50_54,[50-54],1040,100,,509.0553108
EU,CHE,1992,Male,Age55_59,[55-59],1577,100,,875.624653
EU,CHE,1992,Male,Age60_64,[60-64],2198,100,,1413.504823
EU,CHE,1992,Male,Age65_69,[65-69],3100,100,,2350.265353
EU,CHE,1992,Male,Age70_74,[70-74],4019,100,,3813.092979
EU,CHE,1992,Male,Age75_79,[75-79],4746,100,,6084.615385
EU,CHE,1992,Male,Age80_84,[80-84],5360,100,,10327.55299
EU,CHE,1992,Male,Age85_over,[85+],5752,100,,18736.15635
EU,CHE,1992,Female,Age_all,[All],30632,100,383.3695332,870.8210143
EU,CHE,1992,Female,Age00,[0],226,100,,541.9664269
EU,CHE,1992,Female,Age01_04,[1-4],46,100,,28.69619464
EU,CHE,1992,Female,Age05_09,[5-9],28,100,,14.62904911
EU,CHE,1992,Female,Age10_14,[10-14],31,100,,16.54215582
EU,CHE,1992,Female,Age15_19,[15-19],67,100,,33.97565923
EU,CHE,1992,Female,Age20_24,[20-24],114,100,,46.37917006
EU,CHE,1992,Female,Age25_29,[25-29],154,100,,52.93915435
EU,CHE,1992,Female,Age30_34,[30-34],175,100,,62.54467477
EU,CHE,1992,Female,Age35_39,[35-39],203,100,,79.11145752
EU,CHE,1992,Female,Age40_44,[40-44],273,100,,108.678344
EU,CHE,1992,Female,Age45_49,[45-49],462,100,,189.266694
EU,CHE,1992,Female,Age50_54,[50-54],587,100,,286.6210938
EU,CHE,1992,Female,Age55_59,[55-59],750,100,,400.4271223
EU,CHE,1992,Female,Age60_64,[60-64],1110,100,,632.4786325
EU,CHE,1992,Female,Age65_69,[65-69],1728,100,,1047.907823
EU,CHE,1992,Female,Age70_74,[70-74],2474,100,,1762.108262
EU,CHE,1992,Female,Age75_79,[75-79],3810,100,,3198.992443
EU,CHE,1992,Female,Age80_84,[80-84],6297,100,,6347.782258
EU,CHE,1992,Female,Age85_over,[85+],12097,100,,15178.16813
EU,CHE,1993,All,Age_all,[All],62512,100,505.5574844,900.9699782
EU,CHE,1993,All,Age00,[0],465,100,,550.9478673
EU,CHE,1993,All,Age01_04,[1-4],121,100,,35.86247777
EU,CHE,1993,All,Age05_09,[5-9],90,100,,22.51688767
EU,CHE,1993,All,Age10_14,[10-14],63,100,,16.03461441
EU,CHE,1993,All,Age15_19,[15-19],205,100,,51.33984473
EU,CHE,1993,All,Age20_24,[20-24],465,100,,97.07724426
EU,CHE,1993,All,Age25_29,[25-29],602,100,,103.4719835
EU,CHE,1993,All,Age30_34,[30-34],709,100,,121.6123499
EU,CHE,1993,All,Age35_39,[35-39],660,100,,123.6881559
EU,CHE,1993,All,Age40_44,[40-44],834,100,,164.7244717
EU,CHE,1993,All,Age45_49,[45-49],1287,100,,256.2213816
EU,CHE,1993,All,Age50_54,[50-54],1626,100,,383.490566
EU,CHE,1993,All,Age55_59,[55-59],2179,100,,591.6372522
EU,CHE,1993,All,Age60_64,[60-64],3244,100,,971.8394248
EU,CHE,1993,All,Age65_69,[65-69],4785,100,,1610.026918
EU,CHE,1993,All,Age70_74,[70-74],6563,100,,2579.795598
EU,CHE,1993,All,Age75_79,[75-79],8361,100,,4343.376623
EU,CHE,1993,All,Age80_84,[80-84],11310,100,,7392.156863
EU,CHE,1993,All,Age85_over,[85+],18943,100,,16415.07799
EU,CHE,1993,Male,Age_all,[All],31540,100,674.1064855,930.6854732
EU,CHE,1993,Male,Age00,[0],249,100,,576.3888889
EU,CHE,1993,Male,Age01_04,[1-4],52,100,,30.02309469
EU,CHE,1993,Male,Age05_09,[5-9],58,100,,28.3203125
EU,CHE,1993,Male,Age10_14,[10-14],36,100,,17.84828954
EU,CHE,1993,Male,Age15_19,[15-19],147,100,,71.74231332
EU,CHE,1993,Male,Age20_24,[20-24],369,100,,153.8782319
EU,CHE,1993,Male,Age25_29,[25-29],429,100,,147.3720371
EU,CHE,1993,Male,Age30_34,[30-34],513,100,,173.7804878
EU,CHE,1993,Male,Age35_39,[35-39],438,100,,160.9702315
EU,CHE,1993,Male,Age40_44,[40-44],566,100,,221.3531482
EU,CHE,1993,Male,Age45_49,[45-49],827,100,,325.0786164
EU,CHE,1993,Male,Age50_54,[50-54],1047,100,,493.4024505
EU,CHE,1993,Male,Age55_59,[55-59],1420,100,,784.9640686
EU,CHE,1993,Male,Age60_64,[60-64],2127,100,,1351.33418
EU,CHE,1993,Male,Age65_69,[65-69],3100,100,,2346.70704
EU,CHE,1993,Male,Age70_74,[70-74],3995,100,,3671.875
EU,CHE,1993,Male,Age75_79,[75-79],4745,100,,6194.516971
EU,CHE,1993,Male,Age80_84,[80-84],5260,100,,9943.289225
EU,CHE,1993,Male,Age85_over,[85+],6162,100,,19196.26168
EU,CHE,1993,Female,Age_all,[All],30972,100,379.9359974,872.5981856
EU,CHE,1993,Female,Age00,[0],216,100,,524.2718447
EU,CHE,1993,Female,Age01_04,[1-4],69,100,,42.02192448
EU,CHE,1993,Female,Age05_09,[5-9],32,100,,16.41867624
EU,CHE,1993,Female,Age10_14,[10-14],27,100,,14.12133891
EU,CHE,1993,Female,Age15_19,[15-19],58,100,,29.83539095
EU,CHE,1993,Female,Age20_24,[20-24],96,100,,40.13377926
EU,CHE,1993,Female,Age25_29,[25-29],173,100,,59.51152391
EU,CHE,1993,Female,Age30_34,[30-34],196,100,,68.1028492
EU,CHE,1993,Female,Age35_39,[35-39],222,100,,84.89483748
EU,CHE,1993,Female,Age40_44,[40-44],268,100,,106.943336
EU,CHE,1993,Female,Age45_49,[45-49],460,100,,185.558693
EU,CHE,1993,Female,Age50_54,[50-54],579,100,,273.3711048
EU,CHE,1993,Female,Age55_59,[55-59],759,100,,405.0160085
EU,CHE,1993,Female,Age60_64,[60-64],1117,100,,633.2199547
EU,CHE,1993,Female,Age65_69,[65-69],1685,100,,1020.59358
EU,CHE,1993,Female,Age70_74,[70-74],2568,100,,1763.736264
EU,CHE,1993,Female,Age75_79,[75-79],3616,100,,3119.930975
EU,CHE,1993,Female,Age80_84,[80-84],6050,100,,6043.956044
EU,CHE,1993,Female,Age85_over,[85+],12781,100,,15343.33734
EU,CHE,1994,All,Age_all,[All],61987,100,492.8017152,886.313592
EU,CHE,1994,All,Age00,[0],424,100,,513.9393939
EU,CHE,1994,All,Age01_04,[1-4],122,100,,35.71428571
EU,CHE,1994,All,Age05_09,[5-9],67,100,,16.437684
EU,CHE,1994,All,Age10_14,[10-14],86,100,,21.55388471
EU,CHE,1994,All,Age15_19,[15-19],188,100,,47.40292486
EU,CHE,1994,All,Age20_24,[20-24],468,100,,100.6884682
EU,CHE,1994,All,Age25_29,[25-29],617,100,,107.6600942
EU,CHE,1994,All,Age30_34,[30-34],685,100,,114.4145649
EU,CHE,1994,All,Age35_39,[35-39],682,100,,124.9770936
EU,CHE,1994,All,Age40_44,[40-44],895,100,,176.9124333
EU,CHE,1994,All,Age45_49,[45-49],1281,100,,253.1620553
EU,CHE,1994,All,Age50_54,[50-54],1678,100,,381.017257
EU,CHE,1994,All,Age55_59,[55-59],2167,100,,584.5697329
EU,CHE,1994,All,Age60_64,[60-64],3100,100,,920.7009207
EU,CHE,1994,All,Age65_69,[65-69],4662,100,,1564.954683
EU,CHE,1994,All,Age70_74,[70-74],6496,100,,2473.724296
EU,CHE,1994,All,Age75_79,[75-79],7867,100,,4160.232681
EU,CHE,1994,All,Age80_84,[80-84],11283,100,,7302.912621
EU,CHE,1994,All,Age85_over,[85+],19219,100,,15962.62459
EU,CHE,1994,Male,Age_all,[All],31228,100,657.3587689,914.1418577
EU,CHE,1994,Male,Age00,[0],244,100,,576.8321513
EU,CHE,1994,Male,Age01_04,[1-4],72,100,,41.04903079
EU,CHE,1994,Male,Age05_09,[5-9],48,100,,22.98850575
EU,CHE,1994,Male,Age10_14,[10-14],54,100,,26.32862019
EU,CHE,1994,Male,Age15_19,[15-19],127,100,,62.43854474
EU,CHE,1994,Male,Age20_24,[20-24],363,100,,155.9948432
EU,CHE,1994,Male,Age25_29,[25-29],457,100,,160.0700525
EU,CHE,1994,Male,Age30_34,[30-34],482,100,,159.2335646
EU,CHE,1994,Male,Age35_39,[35-39],484,100,,173.7257717
EU,CHE,1994,Male,Age40_44,[40-44],583,100,,228.2693814
EU,CHE,1994,Male,Age45_49,[45-49],844,100,,329.8163345
EU,CHE,1994,Male,Age50_54,[50-54],1095,100,,495.923913
EU,CHE,1994,Male,Age55_59,[55-59],1382,100,,757.6754386
EU,CHE,1994,Male,Age60_64,[60-64],1998,100,,1251.879699
EU,CHE,1994,Male,Age65_69,[65-69],2933,100,,2208.584337
EU,CHE,1994,Male,Age70_74,[70-74],3997,100,,3575.134168
EU,CHE,1994,Male,Age75_79,[75-79],4379,100,,5800
EU,CHE,1994,Male,Age80_84,[80-84],5327,100,,9901.486989
EU,CHE,1994,Male,Age85_over,[85+],6359,100,,18982.08955
EU,CHE,1994,Female,Age_all,[All],30759,100,370.1208582,859.7422925
EU,CHE,1994,Female,Age00,[0],180,100,,447.761194
EU,CHE,1994,Female,Age01_04,[1-4],50,100,,30.08423586
EU,CHE,1994,Female,Age05_09,[5-9],19,100,,9.55734406
EU,CHE,1994,Female,Age10_14,[10-14],32,100,,16.50335224
EU,CHE,1994,Female,Age15_19,[15-19],61,100,,31.57349897
EU,CHE,1994,Female,Age20_24,[20-24],105,100,,45.23912107
EU,CHE,1994,Female,Age25_29,[25-29],160,100,,55.63282337
EU,CHE,1994,Female,Age30_34,[30-34],203,100,,68.58108108
EU,CHE,1994,Female,Age35_39,[35-39],198,100,,74.1295395
EU,CHE,1994,Female,Age40_44,[40-44],312,100,,124.5508982
EU,CHE,1994,Female,Age45_49,[45-49],437,100,,174.730108
EU,CHE,1994,Female,Age50_54,[50-54],583,100,,265.4826958
EU,CHE,1994,Female,Age55_59,[55-59],785,100,,416.8879448
EU,CHE,1994,Female,Age60_64,[60-64],1102,100,,622.2473179
EU,CHE,1994,Female,Age65_69,[65-69],1729,100,,1047.244095
EU,CHE,1994,Female,Age70_74,[70-74],2499,100,,1657.161804
EU,CHE,1994,Female,Age75_79,[75-79],3488,100,,3070.422535
EU,CHE,1994,Female,Age80_84,[80-84],5956,100,,5914.597815
EU,CHE,1994,Female,Age85_over,[85+],12860,100,,14798.6191
EU,CHE,1995,All,Age_all,[All],63389,100,492.9699306,900.3224111
EU,CHE,1995,All,Age00,[0],414,100,,506.1124694
EU,CHE,1995,All,Age01_04,[1-4],95,100,,27.80216564
EU,CHE,1995,All,Age05_09,[5-9],63,100,,15.1697568
EU,CHE,1995,All,Age10_14,[10-14],68,100,,16.84836472
EU,CHE,1995,All,Age15_19,[15-19],231,100,,58.05478764
EU,CHE,1995,All,Age20_24,[20-24],398,100,,88.28748891
EU,CHE,1995,All,Age25_29,[25-29],488,100,,87.20514653
EU,CHE,1995,All,Age30_34,[30-34],696,100,,114.0796591
EU,CHE,1995,All,Age35_39,[35-39],703,100,,126.0082452
EU,CHE,1995,All,Age40_44,[40-44],867,100,,170.6692913
EU,CHE,1995,All,Age45_49,[45-49],1269,100,,250.0492611
EU,CHE,1995,All,Age50_54,[50-54],1763,100,,386.2839614
EU,CHE,1995,All,Age55_59,[55-59],2240,100,,599.2509363
EU,CHE,1995,All,Age60_64,[60-64],3201,100,,943.4129089
EU,CHE,1995,All,Age65_69,[65-69],4577,100,,1526.175392
EU,CHE,1995,All,Age70_74,[70-74],6653,100,,2493.628186
EU,CHE,1995,All,Age75_79,[75-79],7970,100,,4157.53782
EU,CHE,1995,All,Age80_84,[80-84],11254,100,,7303.049968
EU,CHE,1995,All,Age85_over,[85+],20439,100,,16377.40385
EU,CHE,1995,Male,Age_all,[All],31622,100,653.971461,919.6184494
EU,CHE,1995,Male,Age00,[0],237,100,,565.6324582
EU,CHE,1995,Male,Age01_04,[1-4],64,100,,36.44646925
EU,CHE,1995,Male,Age05_09,[5-9],36,100,,16.90934711
EU,CHE,1995,Male,Age10_14,[10-14],46,100,,22.15799615
EU,CHE,1995,Male,Age15_19,[15-19],166,100,,81.41245709
EU,CHE,1995,Male,Age20_24,[20-24],293,100,,129.8183429
EU,CHE,1995,Male,Age25_29,[25-29],351,100,,126.6233766
EU,CHE,1995,Male,Age30_34,[30-34],462,100,,149.9026606
EU,CHE,1995,Male,Age35_39,[35-39],485,100,,170.4745167
EU,CHE,1995,Male,Age40_44,[40-44],560,100,,218.3235867
EU,CHE,1995,Male,Age45_49,[45-49],829,100,,323.4490831
EU,CHE,1995,Male,Age50_54,[50-54],1128,100,,491.503268
EU,CHE,1995,Male,Age55_59,[55-59],1475,100,,801.1950027
EU,CHE,1995,Male,Age60_64,[60-64],2113,100,,1305.933251
EU,CHE,1995,Male,Age65_69,[65-69],2931,100,,2180.803571
EU,CHE,1995,Male,Age70_74,[70-74],4027,100,,3554.280671
EU,CHE,1995,Male,Age75_79,[75-79],4459,100,,5805.989583
EU,CHE,1995,Male,Age80_84,[80-84],5236,100,,9696.296296
EU,CHE,1995,Male,Age85_over,[85+],6724,100,,19377.52161
EU,CHE,1995,Female,Age_all,[All],31767,100,372.5419884,881.9022237
EU,CHE,1995,Female,Age00,[0],177,100,,443.6090226
EU,CHE,1995,Female,Age01_04,[1-4],31,100,,18.66345575
EU,CHE,1995,Female,Age05_09,[5-9],27,100,,13.33992095
EU,CHE,1995,Female,Age10_14,[10-14],22,100,,11.2244898
EU,CHE,1995,Female,Age15_19,[15-19],65,100,,33.50515464
EU,CHE,1995,Female,Age20_24,[20-24],105,100,,46.64593514
EU,CHE,1995,Female,Age25_29,[25-29],137,100,,48.51274788
EU,CHE,1995,Female,Age30_34,[30-34],234,100,,77.50910898
EU,CHE,1995,Female,Age35_39,[35-39],218,100,,79.7366496
EU,CHE,1995,Female,Age40_44,[40-44],307,100,,122.0675944
EU,CHE,1995,Female,Age45_49,[45-49],440,100,,175.1592357
EU,CHE,1995,Female,Age50_54,[50-54],635,100,,279.8589687
EU,CHE,1995,Female,Age55_59,[55-59],765,100,,403.2683184
EU,CHE,1995,Female,Age60_64,[60-64],1088,100,,612.9577465
EU,CHE,1995,Female,Age65_69,[65-69],1646,100,,994.5619335
EU,CHE,1995,Female,Age70_74,[70-74],2626,100,,1710.749186
EU,CHE,1995,Female,Age75_79,[75-79],3511,100,,3055.700609
EU,CHE,1995,Female,Age80_84,[80-84],6018,100,,6011.988012
EU,CHE,1995,Female,Age85_over,[85+],13715,100,,15221.97558
EU,CHE,1996,All,Age_all,[All],62643,100,474.8383086,885.8140785
EU,CHE,1996,All,Age00,[0],390,100,,475.0304507
EU,CHE,1996,All,Age01_04,[1-4],99,100,,29.29860906
EU,CHE,1996,All,Age05_09,[5-9],65,100,,15.38461539
EU,CHE,1996,All,Age10_14,[10-14],59,100,,14.5105755
EU,CHE,1996,All,Age15_19,[15-19],189,100,,47.12041885
EU,CHE,1996,All,Age20_24,[20-24],339,100,,77.73446457
EU,CHE,1996,All,Age25_29,[25-29],433,100,,79.78625392
EU,CHE,1996,All,Age30_34,[30-34],625,100,,101.5434606
EU,CHE,1996,All,Age35_39,[35-39],664,100,,116.7369902
EU,CHE,1996,All,Age40_44,[40-44],815,100,,158.6529103
EU,CHE,1996,All,Age45_49,[45-49],1155,100,,228.6223278
EU,CHE,1996,All,Age50_54,[50-54],1729,100,,367.3252603
EU,CHE,1996,All,Age55_59,[55-59],2123,100,,560.0105513
EU,CHE,1996,All,Age60_64,[60-64],3014,100,,883.0940522
EU,CHE,1996,All,Age65_69,[65-69],4346,100,,1439.54952
EU,CHE,1996,All,Age70_74,[70-74],6510,100,,2440.029985
